filename,text_lvl,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,slug,sum_fasttext-wiki-news-subwords-300_linear_reg,avg_fasttext-wiki-news-subwords-300_linear_reg,sum_fasttext-wiki-news-subwords-300_class_logistic_reg,avg_fasttext-wiki-news-subwords-300_class_logistic_reg,sum_fasttext-wiki-news-subwords-300_class_svm,avg_fasttext-wiki-news-subwords-300_class_svm,sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,avg_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,sum_word2vec-google-news-300_linear_reg,avg_word2vec-google-news-300_linear_reg,sum_word2vec-google-news-300_class_logistic_reg,avg_word2vec-google-news-300_class_logistic_reg,sum_word2vec-google-news-300_class_svm,avg_word2vec-google-news-300_class_svm,sum_word2vec-google-news-300_ordinal_logistic_reg,avg_word2vec-google-news-300_ordinal_logistic_reg,sum_glove-wiki-gigaword-300_linear_reg,avg_glove-wiki-gigaword-300_linear_reg,sum_glove-wiki-gigaword-300_class_logistic_reg,avg_glove-wiki-gigaword-300_class_logistic_reg,sum_glove-wiki-gigaword-300_class_svm,avg_glove-wiki-gigaword-300_class_svm,sum_glove-wiki-gigaword-300_ordinal_logistic_reg,avg_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_linear_reg,newsela_avgfasttext-wiki-news-subwords-300_linear_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_class_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_svm,newsela_avgfasttext-wiki-news-subwords-300_class_svm,newsela_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_sum_word2vec-google-news-300_linear_reg,newsela_avgword2vec-google-news-300_linear_reg,newsela_sum_word2vec-google-news-300_class_logistic_reg,newsela_avgword2vec-google-news-300_class_logistic_reg,newsela_sum_word2vec-google-news-300_class_svm,newsela_avgword2vec-google-news-300_class_svm,newsela_sum_word2vec-google-news-300_ordinal_logistic_reg,newsela_avgword2vec-google-news-300_ordinal_logistic_reg,newsela_sum_glove-wiki-gigaword-300_linear_reg,newsela_avgglove-wiki-gigaword-300_linear_reg,newsela_sum_glove-wiki-gigaword-300_class_logistic_reg,newsela_avgglove-wiki-gigaword-300_class_logistic_reg,newsela_sum_glove-wiki-gigaword-300_class_svm,newsela_avgglove-wiki-gigaword-300_class_svm,newsela_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_avgglove-wiki-gigaword-300_ordinal_logistic_reg,fasttext-wiki-news-subwords-300_pairwiseSVM,word2vec-google-news-300_pairwiseSVM,glove-wiki-gigaword-300_pairwiseSVM,grade_level,Original_Index,newsela_fasttext-wiki-news-subwords-300_pairwiseSVM,newsela_word2vec-google-news-300_pairwiseSVM,newsela_glove-wiki-gigaword-300_pairwiseSVM,transread_en_avgfasttext-wiki-news-subwords-300_linear_reg,transread_en_sum_fasttext-wiki-news-subwords-300_linear_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_svm,transread_en_sum_fasttext-wiki-news-subwords-300_class_svm,transread_en_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_avgword2vec-google-news-300_linear_reg,transread_en_sum_word2vec-google-news-300_linear_reg,transread_en_avgword2vec-google-news-300_class_logistic_reg,transread_en_sum_word2vec-google-news-300_class_logistic_reg,transread_en_avgword2vec-google-news-300_class_svm,transread_en_sum_word2vec-google-news-300_class_svm,transread_en_avgword2vec-google-news-300_ordinal_logistic_reg,transread_en_sum_word2vec-google-news-300_ordinal_logistic_reg,transread_en_avgglove-wiki-gigaword-300_linear_reg,transread_en_sum_glove-wiki-gigaword-300_linear_reg,transread_en_avgglove-wiki-gigaword-300_class_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_class_logistic_reg,transread_en_avgglove-wiki-gigaword-300_class_svm,transread_en_sum_glove-wiki-gigaword-300_class_svm,transread_en_avgglove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_fasttext-wiki-news-subwords-300_pairwiseSVM,transread_en_word2vec-google-news-300_pairwiseSVM,transread_en_glove-wiki-gigaword-300_pairwiseSVM,glove-wiki-gigaword-300_han_svm,word2vec-google-news-300_han_svm,fasttext-wiki-news-subwords-300_han_svm,fasttext-wiki-news-subwords-300_han_svm_reg,fasttext-wiki-news-subwords-300_han_only_cat,glove-wiki-gigaword-300_han_only_cat,glove-wiki-gigaword-300_han_cat,newsela_bertRank,bert_classification,bert_regression,bertRank,word2vec-google-news-300_han_only_cat,mbertRank,newsela_eng_bert_regression,newsela_mbert_regression,newsela_engbertRank,newsela_mbertRank
WNL Love hormonw-ele.txt,Ele-Txt,10.0,59.33,12.4,4.92090395480226,531,32,97.90625,16.59375,WNL Love hormonw,-0.5093443453415529,-0.5251105333064876,0,0,0,1,0,0,0.5533875813932179,-0.5495163059475523,0,0,0,0,0,0,0.4127972120569247,0.4946844307763935,0,1,0,1,0,1,5.90736540023872,7.078468120141191,10,10,2,5,5,5,6.173111479069968,6.8845842686118255,4,10,10,5,5,6,4.090287805545437,4.893423474936448,10,10,2,10,2,10,-2.0,-2.0,-2.0,0,482,-2.0,-2.0,-2.0,-0.5740736136211027,-4248.912330506084,1,0,1,0,1,0,-0.6707143845821231,-896.623703220572,0,0,0,0,0,0,-0.9187836849770844,-3828.3826478330698,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0037730378,0.0,-0.1300847977399826,0.3159376382827759,1.0,0.04998049885034561,7.3298683,9.767559,0.00047933424,0.010215707
WNL Mars-ele.txt,Ele-Txt,9.4,66.27,11.1,4.470588235294118,374,27,75.4074074074074,13.851851851851851,WNL Mars,-0.9291409172443524,-0.968837489118191,0,0,0,0,0,0,-0.5907850141738671,-1.7716776995728587,0,0,0,0,0,0,0.3205100912993726,0.2560854440404494,0,0,0,0,0,0,4.105135286831017,4.471464142852513,2,2,1,2,3,2,4.013564115674081,3.8731366826036897,2,2,1,2,3,2,5.037931814003242,7.90076075173719,2,2,1,2,5,5,-2.0,-2.0,-2.0,0,483,-2.0,-2.0,-2.0,-0.3861289999372612,-2894.090186692305,0,0,0,0,0,0,-0.2995442212877082,-477.8351570095692,0,0,0,0,0,0,0.1565284652771215,-2153.552796780947,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012037601,0.0,-0.0621747076511383,0.0141623141244053,1.0,0.045072559267282486,8.428025,11.007564,0.00045511365,0.009558907
WNL The millenials-ele.txt,Ele-Txt,10.5,58.21,13.4,4.970425138632162,541,41,78.46341463414635,13.195121951219512,WNL The millenials,-0.3455408335363203,0.1608750981584634,0,0,0,1,0,0,-0.0990812888506686,-0.0832766259727719,0,0,0,0,0,0,0.8486709826814924,0.7512622755754546,0,0,0,0,0,0,5.765205565593836,6.303653293558805,4,10,2,5,5,5,5.318563702016483,5.274479946587597,4,3,3,4,4,5,4.233463353316248,4.3718216907210525,3,3,2,3,2,4,2.0,2.0,2.0,0,484,-2.0,0.0,-2.0,0.1184966190608527,-3977.255808359951,1,0,1,0,1,0,-0.1491405794580107,-610.3301406658701,0,0,0,0,0,0,-0.2692992081379852,-3321.688734828889,0,0,0,0,0,0,2,2,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.8077974,0.0,0.0730762332677841,1.942055940628052,1.0,0.9591751098632812,11.947524,12.166931,0.047396507,0.49390563
WNL School Sports-ele.txt,Ele-Txt,11.7,60.38,15.1,4.760344827586207,580,23,144.8695652173913,25.217391304347824,WNL School Sports,0.9012588960749393,2.234742492211341,0,2,0,2,2,2,-0.0276562198016496,0.8885689499827443,1,2,0,2,2,1,2.009303427749455,2.0547653327051485,0,0,0,0,2,0,7.080617106867995,7.87633297140823,10,10,10,10,5,10,8.07715405085568,9.03921273177372,10,10,10,10,10,10,5.7286643197319975,7.020558499923645,10,10,3,10,6,5,-2.0,-2.0,-2.0,0,485,0.0,-2.0,-2.0,-0.0131616031071768,-4252.624590422037,1,0,1,0,1,0,-0.441237608910739,-812.784760142068,0,0,0,0,0,0,-0.9907595076342216,-4062.623489270369,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12336016,2.0,0.2842872440814972,0.1745575070381164,1.0,0.0809321328997612,12.133219,12.180782,0.0009943625,0.012371393
WNL First female coach-ele.txt,Ele-Txt,9.8,65.25,11.4,4.426086956521739,690,53,70.49056603773585,13.0188679245283,WNL First female coach,0.6593601778306042,0.1584567260458609,0,0,0,0,0,0,0.5959794498321402,1.34404530666432,0,0,0,0,0,0,0.8808416862908204,1.0288441635245658,0,0,1,0,0,0,6.292802573851671,7.484336397671671,10,10,3,10,5,5,5.460410453849944,6.259952693754024,4,10,3,10,4,5,5.610112509688774,7.56810122469944,3,10,3,2,8,5,-2.0,-2.0,-2.0,0,486,0.0,0.0,-2.0,-0.6464042912103434,-5030.525705385335,0,0,0,0,0,0,-0.415951057913088,-879.458153411152,0,0,0,0,0,0,-0.6252299034425608,-4061.1734607632334,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0028716833,0.0,-0.1918484568595886,0.0166681110858917,1.0,0.08521820604801178,8.141621,11.064068,0.00046565308,0.011771966
WNL Ships noise-ele.txt,Ele-Txt,9.5,71.38,13.5,4.65,580,36,90.72222222222224,16.11111111111111,WNL Ships noise,0.198851800194546,0.1222165950844722,0,0,0,0,0,1,2.420958585595381,1.2906322096817346,0,0,0,0,0,0,2.5190367636405417,2.737531121245011,0,0,0,1,2,0,6.533825970551839,7.475692036430643,10,10,10,10,5,10,6.647593265948352,7.239328871069588,4,10,10,5,6,6,6.449724258455465,7.219272104697836,10,10,3,3,6,10,-2.0,-2.0,-2.0,0,487,-2.0,-2.0,-2.0,0.5411737891967494,-4078.580874279105,1,0,1,0,1,0,0.4007365532558655,-433.87457155579625,0,0,0,0,0,0,0.2607564064521472,-3660.9533072542818,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.040002834,0.0,-0.1009864658117294,0.0170215293765068,2.0,0.029336463660001755,10.261133,12.129572,0.00043308153,0.010365668
WNL Six year olds-ele.txt,Ele-Txt,8.2,69.41,12.1,5.055555555555555,468,26,108.6153846153846,18.0,WNL Six year olds,-1.159929682278329,-1.231924747603447,1,2,0,2,0,2,0.126159383908279,0.9184437227952688,1,1,0,1,1,1,0.0071859799632667,-0.34208897231162,0,1,0,1,0,1,6.063533636699625,6.667158937586912,7,10,10,10,5,10,6.916368152761727,7.917261912211799,10,10,10,10,5,10,5.651650279334072,6.74108144900773,6,10,2,10,5,5,-2.0,-2.0,-2.0,0,488,-2.0,-2.0,-2.0,0.6352250627127836,-3096.016260399425,1,0,1,0,1,0,-0.0757638209213329,-504.2523047359015,0,0,0,0,0,0,0.8777781301678651,-2484.400025197198,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011953153,0.0,-0.0522797405719757,0.0172961167991161,2.0,0.026392389088869095,12.125154,12.174843,0.0013158794,0.009301066
WNL Satnav-ele.txt,Ele-Txt,11.9,54.46,14.1,4.788079470198675,453,30,87.06666666666666,15.1,WNL Satnav,0.7977037590476241,1.4866860288002162,0,0,0,0,0,0,0.9201529961105156,-0.4510703489697736,0,0,0,0,0,0,-0.1573354977075629,-0.593209245990101,0,0,0,0,0,0,6.060136591435376,7.474948647356481,5,2,2,3,5,3,5.7139020584143205,5.557635474835351,7,10,10,10,4,10,4.760421871239284,5.9254360783946005,5,3,2,3,3,5,-2.0,-2.0,-2.0,0,489,-2.0,0.0,-2.0,-0.4886122339573866,-3474.369375023723,0,0,1,0,0,0,-0.2922024254573219,-574.3019959935615,0,0,0,0,0,0,-1.0496120888838636,-3129.8235954891497,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067572067,0.0,-0.1066113412380218,0.0201967172324657,2.0,0.026434805244207382,10.785972,12.118897,0.00044593704,0.01025311
Kate and William-ele.txt,Ele-Txt,22.8,31.56,28.9,4.644128113879003,281,25,63.4,11.24,Kate and William,1.3255349980979791,2.393201446931883,0,2,0,2,2,2,0.117411164048074,-0.0872120203252508,2,1,0,1,1,1,-0.3815163460222033,1.746260743955256,0,0,0,1,2,0,5.5058691875959225,6.048588908104604,6,10,1,10,3,10,5.536536535744392,5.445811024695052,4,10,1,5,4,6,4.185434643793216,5.384066641772062,4,3,1,3,3,3,-2.0,-2.0,-2.0,0,490,-2.0,-2.0,-2.0,0.032430107075462,-2102.224220019197,1,0,1,0,1,0,0.1702640815018086,-259.58379594515407,0,0,0,0,0,0,0.528815579219911,-1569.2490980170935,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003979093,0.0,0.1535426527261734,0.0190366208553314,2.0,0.02702084369957447,10.0448675,12.027795,0.0005328032,0.009492874
Swedish prisons-ele.txt,Ele-Txt,17.3,45.66,22.2,4.697399527186761,423,29,83.0,14.586206896551724,Swedish prisons,-0.1466825264630582,1.6365631599338304,0,0,0,0,1,1,0.3470893074033978,0.1518202883114607,0,0,0,0,1,0,0.5883232223639672,3.668852737635485,0,0,0,0,2,0,7.018269053766091,9.095590568757398,10,10,1,10,5,10,6.521942302911708,7.674323616347215,10,10,10,10,5,10,5.257037849968258,6.99349589230922,5,10,2,5,4,5,0.0,-2.0,-2.0,0,491,0.0,0.0,-2.0,0.6193148309565393,-2836.0650412395576,1,0,1,0,1,0,-0.023280354121647,-435.4295170098744,0,0,0,0,0,0,-0.1306307155066886,-2652.70383432386,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9099325,2.0,0.1911161243915558,0.0230586789548397,2.0,0.02744835987687111,12.119994,12.179649,0.020562466,0.06418538
WNL Shocking-ele.txt,Ele-Txt,8.0,70.02,10.0,4.6603053435114505,524,32,92.21875,16.375,WNL Shocking,0.8904607745096973,0.4429781823289005,0,0,0,0,0,0,1.345806527755628,1.4831108410972131,0,0,0,0,2,0,-0.3906917473434985,0.5778738567437163,0,0,0,0,2,0,6.762343604854316,7.902580500149272,6,2,2,3,5,5,6.494779020319636,7.409425939654486,6,2,2,3,5,5,5.262591231954244,5.301906441005052,3,3,2,2,5,5,-2.0,-2.0,-2.0,0,492,-2.0,-2.0,-2.0,-0.3106586618317841,-4135.194849494696,0,0,1,0,0,0,-0.4242687110119443,-738.5002775129209,0,0,0,0,0,0,-0.8810837101817572,-3835.7597335064856,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0060351864,0.0,-0.1361528635025024,0.0221232008188962,2.0,0.024708174169063568,10.986627,10.363982,0.00042346277,0.011101363
WNL John Lewis-ele.txt,Ele-Txt,14.9,57.47,18.9,4.345167652859961,507,37,73.13513513513513,13.702702702702704,WNL John Lewis,1.0187627575890064,0.1205209996046896,0,2,0,2,0,1,0.2329216155384266,1.7684388313410562,0,0,0,0,0,0,-0.4151891350248577,0.7345447313806392,0,0,0,0,0,0,6.306212337185779,7.629463697216118,4,10,2,10,5,5,5.856595376778888,6.10482633486869,5,4,2,4,5,5,5.800779913457452,7.316690108246409,3,2,2,2,7,5,-2.0,-2.0,-2.0,0,493,-2.0,-2.0,-2.0,0.1586260368922296,-3634.476391871935,0,0,1,0,0,0,0.1178084829780738,-472.9940818292111,0,0,0,0,0,0,0.3897422449178593,-2776.2277500657333,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06894461,0.0,0.3769236207008362,0.018394062295556,2.0,0.026356125250458717,12.081577,12.163343,0.0011083321,0.00921309
Facebook deserted by millions of users-ele.txt,Ele-Txt,15.9,49.42,20.3,4.641630901287554,466,44,59.61363636363637,10.590909090909092,Facebook deserted by millions of users,0.0843850994352841,-0.575816030623935,0,0,0,0,0,1,0.2617204403665025,0.0084650457326889,0,2,0,0,0,1,0.7819056478903557,-0.0248320137034081,0,0,0,0,0,0,6.575721344595233,8.139051863878402,5,10,10,5,5,10,5.848164087799653,6.637316115668701,7,5,10,7,5,10,5.265524922858111,5.646278042864523,3,10,2,5,3,5,-2.0,-2.0,-2.0,0,494,-2.0,-2.0,-2.0,0.1329365509336861,-3283.298840798454,0,0,1,0,0,0,0.236756693814254,-395.78427842313454,1,0,0,0,1,0,0.2395329365260536,-2535.954317563423,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024631929,0.0,-0.2493225485086441,0.0182649530470371,2.0,0.02888992801308632,12.095603,12.163713,0.00047479945,0.010509642
WNL Kiruna-ele.txt,Ele-Txt,8.3,74.53,11.2,4.490625,640,43,81.34883720930233,14.883720930232558,WNL Kiruna,-0.56402144021455,1.2312480328898117,0,0,1,0,0,0,0.7160648522116657,2.0173593570224337,0,0,0,0,1,0,1.5277849469403568,0.8869589072389541,0,0,1,0,0,0,4.740617098954888,6.305033296407368,4,10,3,3,4,5,4.909986736674014,5.288018883838484,3,2,3,3,4,4,4.868569996873877,5.8015637957212345,2,2,3,2,7,3,-2.0,-2.0,-2.0,0,495,-2.0,-2.0,-2.0,-0.4519324430781264,-4942.970763150747,0,0,1,0,0,0,-0.0172395583815891,-677.7101346482141,0,0,0,0,0,0,-0.5045099033378264,-4165.500968968293,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.014071179,0.0,-0.0655606836080551,0.0193998366594314,2.0,0.027875814586877823,8.691975,8.548272,0.00043423002,0.010964528
Starbucks-ele.txt,Ele-Txt,21.8,28.78,27.6,4.931203931203931,407,34,70.8529411764706,11.970588235294118,Starbucks,1.39757321560442,2.3750111438364527,0,1,0,1,1,0,0.5098264822767145,1.2351052778851468,0,0,0,0,0,0,-0.3706644585867993,-0.9466966473186657,0,0,0,0,0,0,7.232138250389693,9.95668730212328,10,10,1,10,5,10,7.230777875777155,10.176483405482657,10,10,10,10,6,10,5.456213127858382,7.461622604815492,5,5,1,5,5,10,-2.0,-2.0,-2.0,0,496,0.0,-2.0,-2.0,0.2499921569947005,-2830.1445724175096,1,0,1,0,1,0,0.826532900845733,-163.07918441842438,1,0,0,0,1,0,0.7334909382166979,-2133.9967680134064,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4611701,0.0,0.4476658999919891,0.0183346159756183,2.0,0.02945612370967865,12.152543,12.179636,0.0008704688,0.025924385
WNL Will drones-ele.txt,Ele-Txt,10.2,69.75,13.3,4.424028268551237,566,36,84.86111111111111,15.72222222222222,WNL Will drones,-0.4442622962786515,0.7659794441780736,0,0,0,0,0,0,1.849785762054012,2.729284594613252,0,0,0,0,0,0,1.6366600057259335,2.436516791957141,0,0,0,0,0,0,5.64747110560294,6.931226037519387,3,2,2,2,5,2,5.7151036962340855,6.441454857294659,3,2,2,3,5,5,4.44182933443254,5.697376554301789,2,2,2,2,5,3,-2.0,-2.0,-2.0,0,497,-2.0,-2.0,-2.0,-0.3390622397092198,-4191.135745899985,0,0,0,0,0,0,-0.4540252292066515,-774.211058105588,0,0,0,0,0,0,-0.8578287955791719,-3800.221488931234,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0016572053,0.0,-0.2544252872467041,0.0187087096273899,2.0,0.026584399864077568,8.244997,11.474857,0.00038940035,0.0118813375
WNL Kate Bush-ele.txt,Ele-Txt,13.3,61.53,17.3,4.37525354969574,493,41,64.46341463414635,12.024390243902438,WNL Kate Bush,1.7489618606478905,2.563076877543942,0,0,0,0,1,0,0.2489347710424603,-0.235613022027616,0,0,0,0,1,0,1.5116634551145305,2.5293579585838604,0,0,0,0,0,0,5.799082571165358,7.127912836890639,10,10,2,10,5,5,5.711306680372273,6.08821385572841,4,2,2,3,4,5,4.29408658131355,5.758630390360182,2,2,2,2,4,3,-2.0,-2.0,-2.0,0,498,0.0,-2.0,-2.0,0.0966972676949025,-3456.9927045617533,0,0,1,0,0,0,0.5383878183938725,-294.338644224842,0,0,0,0,0,0,0.6193671564002656,-2630.72204481811,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011514523,0.0,0.0003948712546844,0.0165998935699462,2.0,0.026422228664159775,11.730174,12.008909,0.0005064721,0.009299826
WNL NASA Astronaut-ele.txt,Ele-Txt,9.1,72.5,12.3,4.51033386327504,629,40,86.35,15.725,WNL NASA Astronaut,0.5114539266393558,0.7739463851714552,0,0,0,0,0,0,0.2006489656673737,-0.3215228372588026,0,0,0,0,0,0,-1.1110610119717623,-3.056032028355053,0,0,0,0,0,0,4.84695833803788,5.395297256282796,4,2,2,3,4,3,5.224078262330588,5.271342364711039,4,10,3,3,4,5,4.779315345750117,5.129310278726434,10,10,3,3,4,5,-2.0,-2.0,-2.0,0,499,-2.0,-2.0,-2.0,-0.1812014818657736,-4514.032786690231,0,0,1,0,0,0,0.1444435575865006,-556.9491385419125,0,0,0,0,0,0,-0.1796210500637931,-3721.353733004312,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0014937554,0.0,-5.867685831617564e-05,0.0209710747003555,2.0,0.027686402201652527,8.87227,11.944069,0.00038683187,0.01146063
WNL are you a bad boyfriend-ele.txt,Ele-Txt,12.0,59.57,16.2,4.780979827089337,347,38,52.60526315789474,9.13157894736842,WNL are you a bad boyfriend,0.4239751284261406,-0.4679794822129102,0,0,0,0,0,0,-0.5427704088648915,-0.6673905235294173,1,0,0,0,0,0,-0.9802915455220846,-1.5004167742875063,0,1,0,0,0,1,4.910279556626408,5.407544236759259,6,10,1,10,3,5,5.074405915053039,5.051465517425282,10,10,1,10,3,5,4.429834693161764,6.309060954809803,6,10,1,10,3,5,2.0,0.0,-2.0,0,500,2.0,0.0,2.0,-0.1518536276469309,-2453.448362021102,0,0,1,0,0,0,0.1530610081582133,-304.47998520309,0,0,0,0,0,0,0.7998721166792313,-1743.925372980719,0,0,0,0,0,0,2,0,-2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.18202524,0.0,-0.1501543819904327,0.0234777722507715,2.0,0.02890331670641899,7.355047,6.236527,0.0005860127,0.018381864
WNL Canadian Pair-ele.txt,Ele-Txt,9.4,66.27,11.3,4.492424242424242,528,50,57.86,10.56,WNL Canadian Pair,-0.1805645915822187,0.1935223214448518,0,0,0,0,0,0,0.908277900601654,1.9409055035209064,0,0,0,0,1,0,-0.8513426151202621,-1.4483292251641,0,0,0,0,0,0,5.509640430707361,7.118966566359751,10,2,2,10,4,3,5.3443933657224365,6.377247629486986,3,2,2,3,3,4,4.718939459512948,5.790994566832245,6,10,2,2,5,5,-2.0,-2.0,-2.0,0,501,0.0,0.0,-2.0,-0.1058568076740016,-3830.1168727781487,0,0,0,0,0,0,0.1041610314445875,-482.0192268990645,0,0,0,0,0,0,0.2289968799974504,-2897.4423579929035,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0032838953,0.0,-0.0016905909869819,0.0167984031140804,2.0,0.02745283767580986,8.358589,10.261236,0.0005293013,0.010049554
Denmark-ele.txt,Ele-Txt,13.8,60.42,17.5,4.296232876712328,584,44,70.04545454545455,13.272727272727272,Denmark,1.0758553394707926,1.7879328475182934,0,0,0,0,0,0,1.1111454894235742,1.1129438251333958,1,0,0,0,1,0,0.7916987232212298,0.368304270947009,0,0,0,0,0,0,5.84506571076752,6.779585409661864,0,2,2,2,5,2,5.906099732049807,6.020869349603372,3,2,2,2,5,3,4.245486579566295,5.1297913123225705,2,2,2,2,5,2,-2.0,-2.0,-2.0,0,502,0.0,0.0,-2.0,-0.7822347049021623,-4519.304756689643,0,0,0,0,0,0,-0.5210282549182461,-807.1158869666979,0,0,0,0,0,0,-0.7956086413524694,-3926.88342022016,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.033235162,0.0,-0.139260247349739,0.0203178972005844,2.0,0.027154790237545967,8.197181,10.409334,0.00051622343,0.01365158
WNL Icelandic names-ele.txt,Ele-Txt,15.9,49.32,20.8,4.792656587473002,463,32,83.75,14.46875,WNL Icelandic names,0.436301498103772,1.8677472100704708,0,0,0,1,0,0,1.5939261606763742,3.87315970725731,2,0,0,1,2,0,0.414721048774882,0.6785396722932173,0,0,0,0,0,0,6.408589117265396,8.107312548352953,5,2,1,5,5,5,5.851242566332895,6.243142677389882,4,3,1,4,4,5,3.828314153089548,4.705311793850628,2,3,2,2,3,2,-2.0,-2.0,-2.0,0,503,-2.0,-2.0,-2.0,-0.2354159792662074,-3246.893846161067,0,0,1,0,0,0,0.1457264061561765,-398.356329145155,0,0,0,0,0,0,-0.1907605786595745,-2598.244790432353,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15233338,0.0,0.0896795541048049,0.1044375598430633,2.0,0.3866932988166809,12.058104,12.170662,0.0028034607,0.04609956
WNL Extinction-ele.txt,Ele-Txt,10.7,63.02,13.8,4.761450381679389,524,36,83.83333333333333,14.555555555555555,WNL Extinction,0.5625129105214977,0.3404251576227013,0,0,0,1,0,0,-0.2250004131146084,-0.7372572454935735,0,0,0,0,0,0,0.1377729082964665,1.6016085723000035,0,0,0,1,2,0,6.308950115333297,8.487044769743507,10,10,10,5,5,10,5.458589085541448,7.053388434764585,5,10,10,5,4,5,6.796292627882194,8.457043255199226,10,10,2,5,7,10,-2.0,-2.0,-2.0,0,504,-2.0,-2.0,-2.0,0.5515971025411819,-3527.272831454371,1,0,1,0,1,0,0.6349259730077901,-284.9425213925628,0,0,0,0,0,0,-0.1069829386913836,-3236.0997098100274,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025723454,0.0,-0.0371323376893997,0.0176870934665203,2.0,0.026842571794986725,12.042208,12.176081,0.00068172347,0.01687788
WNL Young Americans-ele.txt,Ele-Txt,8.9,67.69,12.1,4.837925445705024,617,39,91.94871794871794,15.82051282051282,WNL Young Americans,1.2616112287801773,1.2974072846434677,0,0,0,1,1,0,1.6758052717307192,1.288129563207305,0,0,0,0,2,1,1.247158754748054,0.1039995221968386,1,0,0,1,2,0,7.217729708851462,8.037760927306264,10,10,10,10,5,10,6.28209351679089,6.789926859245825,6,10,10,10,5,10,6.125895216512639,7.35281664454023,10,10,2,3,6,10,-2.0,-2.0,-2.0,0,505,-2.0,-2.0,-2.0,-0.1648884744512475,-4414.9467309822185,1,0,1,0,1,0,-0.059047984001578,-657.3519613766059,0,0,0,0,0,0,-0.44354124133441,-3765.3662830189096,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.018740084,0.0,-0.0517668910324573,0.0182406790554523,2.0,0.025977913290262222,12.104443,12.123931,0.00037226005,0.010379903
